"authorMeta.avatar","authorMeta.name","text","diggCount","shareCount","playCount","commentCount","collectCount","videoMeta.duration","musicMeta.musicName","musicMeta.musicAuthor","musicMeta.musicOriginal","createTimeISO","webVideoUrl"
"https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/a58646e3ed50337b23c028d78c2cdbd4~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=97419ba3&x-expires=1772791200&x-signature=%2BCpZVJa9Mdfsm%2BRCImcM2M7c7K0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","laurenchungg","sometimes, “just looking” doesn’t go as planned. #dior #ladydior #diorsaddlebag #shopping #adoreherdiorher #lifestyle #fyp","77500","676","1100000","262","5464","9","ac kangaudios","precious","true","2022-07-04T02:23:37.000Z","https://www.tiktok.com/@laurenchungg/video/7116337391496875306"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/dd255a94842bed56333ee093072b0525~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=ffd7e5c4&x-expires=1772791200&x-signature=Ryt%2BEDkpw0PxYcxJPFiiOLSuKoc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","jpr_80","The moment I got my first Birkin🤎 #hermes #birkinbag #birkin #birkin25 #colombiana ","9606","169","190500","54","297","56","The Fate of Ophelia","Taylor Swift","false","2025-11-13T14:59:08.000Z","https://www.tiktok.com/@jpr_80/video/7572224622167362871"
"https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/e80a49f8a3d9b243c34c51e0c13153e7~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=3713bcfa&x-expires=1772791200&x-signature=5NKy6I2ZU50CwIbJYHOYe4yKLSs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","ajawin","My custom Hermes beauty!!! 🧡🤎👜  #hermes #birkin #luxury #fyp #foryou ","2187","164","27400","108","163","11","som original","henrique","true","2026-01-03T23:03:42.000Z","https://www.tiktok.com/@ajawin/video/7591274826468248862"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/a65ebef7568c4607ba284c5fb4ed2f5a~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=237846af&x-expires=1772791200&x-signature=OvRPiGICQReag05PPGTVJgBX5lg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","anishta_","thank you Fanji Project!!! #birkinbag #hermesbirkin ","41","1","829","14","0","31","original sound","Anishta","true","2026-02-22T21:43:03.000Z","https://www.tiktok.com/@anishta_/video/7609808281955077406"
"https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/a0379f7f8091e486828bdb4ccd06de01~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=495adb93&x-expires=1772791200&x-signature=%2FfmY3lFxZwWDsxUqB2YSvRjg9Vo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","_dashamatroyshka","picking up my new birkin 25 noir thank you @paradisevintagetokyo 🖤 🎃 ","625","52","12300","10","146","13","COMË N GO","Yeat","false","2025-10-23T20:29:15.000Z","https://www.tiktok.com/@_dashamatroyshka/video/7564516925179530527"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/8eb5c4f25e2a6d3b39f4de1d2844548f~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=73e19a05&x-expires=1772791200&x-signature=7U5iEU%2BNTmLJNiEzyNrE64Ev6Zo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","marybabybaby0","UNBOX MY NEW BAG 👜🧡THANK YOU @gaoshebags 🧡🧡🧡🧡

#handbag #luxury #bag #bagcollection #purse ","115","7","4874","12","20","265","original sound","Marybabybaby","true","2026-01-02T19:13:00.000Z","https://www.tiktok.com/@marybabybaby0/video/7590844182848228622"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/1a1ba45a2714c3d4bc94bb5f6036c970~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=374329d0&x-expires=1772791200&x-signature=jvH3zc9okmYz2YG8b6PZR4qVGQY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","cecillia.li","OMG!
#birkin25 
#hermes 
#luxury ","253","9","3623","1","9","32","Take my breath away - Instrumental","Ansambel Milana Ferleza","false","2026-02-14T00:23:18.000Z","https://www.tiktok.com/@cecillia.li/video/7606509865233648927"
"https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/06e5dddac1d7e4b8fb4ca9bd74922aaf~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=72ad279d&x-expires=1772791200&x-signature=psYcTHl2haWdb9lfM3zee82hd1k%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","abir.mahmoud","Rouge H #birkin25 #birkin #hermes #hermesbirkin #2025 ","6324","349","124800","85","477","25","original sound","firstclassonlyy","true","2025-02-06T18:06:11.000Z","https://www.tiktok.com/@abir.mahmoud/video/7468369025664355591"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d1225f0d29139e15e2c4baf3860f50ff~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=26ea7b31&x-expires=1772791200&x-signature=FrubakRT0zMBLBWs4rx98oJAyEY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my2","amiraa_88","Unboxing my Dream Bag ♥️🎁
#بيركن #بيركن_25 #hermes #birkin25 #unboxinghermesbag ","9648","2200","645000","176","1732","14","original sound","Amira’s Life | حياة أميره","true","2025-06-20T16:17:58.000Z","https://www.tiktok.com/@amiraa_88/video/7518066554118868231"
"https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/9e41146135d35021a991c018ff107e34~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=e3520d99&x-expires=1772791200&x-signature=W%2BayfJNEkXl1TtF5ahqlCBsP1s0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","caviarandchevre","POV: You’ve just discovered the ultimate unicorn bag—a Hermès Birkin 25 in Rose Sakura with brushed gold hardware. This special order beauty is a total showstopper! Watch to see why it’s the crown jewel of our Caviar & Chevre collection.

#birkin25 #luxurylifestyle #bagtok","1503","209","94600","66","463","84","original sound - Caviar & Chèvre","Caviar & Chèvre","true","2025-01-21T00:37:11.000Z","https://www.tiktok.com/@caviarandchevre/video/7462161251582348590"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1be559dfeccf16f81c16a0d45db4d578~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=f020b3f3&x-expires=1772791200&x-signature=NMxF3SvgLltya2MogJE8EvzCwvg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my2","n.s.s.xo","Christmas Birkin… 🤍 #hermes #birkin25","333100","38000","2400000","1125","27905","5","original sound","م","true","2024-11-11T18:34:05.000Z","https://www.tiktok.com/@n.s.s.xo/video/7436091786604383530"
"https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/f18e4c9cae229804dc7519f62244c39e~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=8484bfec&x-expires=1772791200&x-signature=i3aM%2Bcd2RjjlRbxcTs3wMudhw7w%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","theibtisamedit","Handbagaholic 🎀🫶🏽
#handbag #chanel #fyp #chanelvanity #chanelclassicflap ","1391","80","44800","72","126","7","original sound","TheIbtisamEdit","true","2025-11-27T15:19:11.000Z","https://www.tiktok.com/@theibtisamedit/video/7577425026257833238"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7349382814304829483~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=ce033b8f&x-expires=1772791200&x-signature=%2FdzjDy2vNGNOOx2RNgX7amm1rNY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","luxlikesara","Never enough handbags ✨ #designerbags #handbagtiktok #luxury #chanel #chanelclassicflap #fyp Shut Up, designer bags, luxury bags, Chanel bag#greenscreen ","14200","785","381200","53","617","6","Shut Up","Participation Certificate","true","2022-10-29T18:16:11.000Z","https://www.tiktok.com/@luxlikesara/video/7159999787289382190"
"https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/5208948e4494c4f9d464f7a21a1242d7~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=5bcefc14&x-expires=1772791200&x-signature=OCyMfEDrg1MzCUCd%2B5DlMY2HinQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","pursecollective365","Chanel Classic Flap: Real vs Fake. 

Full video & mod shots on YouTube 

#realvsfake #authentication #chanelclassicflap #bougieonabudget #chanelcf ","38","19","10400","1","40","80","original sound","Purse Collective","true","2024-01-11T00:49:25.000Z","https://www.tiktok.com/@pursecollective365/video/7322636360706411822"
"https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/7389586482639896607~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=aa998f5a&x-expires=1772791200&x-signature=w0YWmHoUxAjhIX%2F80d2u%2BGYneVE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","sherriekim","the prettiest & dreamiest shade of pink that chanel has ever released 🥹  #chanelclassicflapbag #chanelcruise #chanel26c #lightpink #luxurybag ","297","41","7739","14","44","13","original sound","j.","true","2026-02-16T16:46:35.000Z","https://www.tiktok.com/@sherriekim/video/7607505376824610079"
"https://p19-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/fc7847a3be0dbf1f1dc5ad3afb5d84ff~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=d2e2a053&x-expires=1772791200&x-signature=giLBATyf6VI65%2BMYe7%2BfKJAQJG0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","luxereissued","Chanel Classic Flap Maxi – 2008/2009 Special Edition – Fuchsia Caviar SHW

An iconic and highly collectible Chanel Classic Flap in the discontinued single flap style. Lightweight and more spacious than the double flap, with one generous main compartment plus two additional pockets (one zipped, one open).

Crafted in rare Fuchsia Pink soft “washed” caviar leather with silver hardware. This special edition item has a larger CC turn-lock and back plate, and is designed to have a beautiful, relaxed slouch rather than a rigid structure with a smooth lambskin lining.

Maxi size is the largest Classic Flap size made and comfortably fits your tablet and daily essentials, perfect for work or everyday wear.

Condition notes: Unused condition. No creasing, no corner wear, no scuffs. Hardware is bright and shiny. Interior is clean.

AUD $5800

Including shipping original dust bag, box, care booklet, authenticity card.

Measurements: 33cm W x 23cm H x 10cm D
Strap drop: 30.5cm

A rare opportunity to own a discontinued single flap in a limited-edition colourway.

Item has been acquired by a trusted seller. For additional assurance of authenticity, the option to purchase a digital authenticity report/certificate via LegitApp is available at checkout

Disclaimer: This item is pre-owned. We are not affiliated with or endorsed by any brand mentioned","7","0","237","1","1","44","original sound","LuxeReissued","true","2026-02-23T22:38:48.000Z","https://www.tiktok.com/@luxereissued/video/7610193754678512917"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/d5e3cc15376d93291b4979806a139b41~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=fafc0b19&x-expires=1772791200&x-signature=odJXuQ5VrMHrvs6pC62N%2BtErDzs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","luxbagsbyjiaxin","Chanel classic flap vintage vs modern ","218","23","19200","4","62","31","original sound","luxbagsbyjiaxin","true","2025-06-13T10:37:59.000Z","https://www.tiktok.com/@luxbagsbyjiaxin/video/7515381212765048107"
"https://p16-common-sign.tiktokcdn-eu.com/tos-no1a-avt-0068c001-no/6d22f2dd28e4d7505212ec42877939bf~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=2645f53b&x-expires=1772791200&x-signature=HCI4ofX0Pd5WWR1CeNm5X%2F%2F9BaQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","volkova.m2","Outfit of the day🤍
#chanelclassicflap #chanelflats #thatgirl #knightsbridge ","860","56","38800","15","263","6","universe (Sped Up)","thuy","false","2023-11-11T18:50:57.000Z","https://www.tiktok.com/@volkova.m2/video/7300278971160186144"
"https://p16-common-sign.tiktokcdn-eu.com/tos-no1a-avt-0068c001-no/8229584b6d9ad181bf87022ce55e3b1c~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=0057d81e&x-expires=1772791200&x-signature=qTJ9vyijzKsXTXMfrjQIccxcMKk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","ninaphamx","I’ve manifested this bag since I was 20 and he took me to the Chanel store in Oslo and bought me one as my birthday gift 🥹 This was last year, but I’m still not over her 🖤

#chaneloslo #chanelclassicflap #classicflap #chanelbag #luxurybags #birthdaygift #fyp","3793","648","67900","109","333","15","champagne","G Sounds","false","2025-07-30T12:32:05.000Z","https://www.tiktok.com/@ninaphamx/video/7532851743000890646"
"https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/27f6520aa444c9b8b8ab0c6ba81492c9~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=abe3ab20&x-expires=1772791200&x-signature=O7Tbho6IwS02IxybUirbfUftRak%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","badgurlmollz","Chanel classic flap mini 🖤 #chanelbag #chanelunboxing #unboxingvideo #fyp #chanel   ","2914","522","140600","40","683","20","ALEX WARREN LEAKED","alex warren snaps","true","2025-07-23T11:35:07.000Z","https://www.tiktok.com/@badgurlmollz/video/7530239471812381957"
"https://p16-common-sign.tiktokcdn-eu.com/tos-useast2a-avt-0068-euttp/2605ac122ad68a017c84b4f5605fb9b5~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=2e67d08c&x-expires=1772791200&x-signature=xyppQASooMn0zqKphE7k44btdBk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","itsgretawohlert","I love her 💞but 8k i don’t think that will happen… #vintageshopping #chanel #chanelclassicflap #silver #vintagebag ","2231","57","54000","16","123","10","Just A Girl","No Doubt","false","2024-11-11T18:14:13.000Z","https://www.tiktok.com/@itsgretawohlert/video/7436086647323774240"
"https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/67efa77ed9de477849fbd29429e0b61e~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=bed0f8af&x-expires=1772791200&x-signature=loy8%2B5AAnfYMjjvLV14%2BRwqFnEs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","trobsssss","Replying to @ألآء Chanel xxl vs 16” MacBook Pro #chanel #chanelflapbag #macbook ","37300","3081","612600","142","2942","11","original sound","ArchiveAmhara","true","2025-12-16T01:14:52.000Z","https://www.tiktok.com/@trobsssss/video/7584258016480955661"
"https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/608257d97c64c291e03ccf94183763c6~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=2e4335d8&x-expires=1772791200&x-signature=qGX%2Bs9h0X0Sy1HSAB4xskHgVcvM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","jamilah_.m","as tyla says… #chanel #chanelflapbag #swag #stayathomedaughter #foryou ","2935","85","18400","17","111","7","original sound","Kari™ | #IMREADY 🕷️","true","2026-01-12T15:04:57.000Z","https://www.tiktok.com/@jamilah_.m/video/7594491077948656897"
"https://p16-common-sign.tiktokcdn-eu.com/tos-useast2a-avt-0068-euttp/6840accc07e65886eb7eda19f8a0e9d8~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=d9439fa1&x-expires=1772791200&x-signature=TWxv0mT%2F8%2BH97Y%2B%2BpCqZEsSiouE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","bagsbynoortje","Our classic chanel flap bag in bordeaux ❤️‍🔥🍓🍵
Dm to order 

#newin #girlythings #denhaag #viralbag #foryou ","71","12","3435","3","21","12","son original","🏴‍☠️𝕶𝕰y̯̤͑́́̓́𝟏Յ🩸","true","2026-02-10T18:21:03.000Z","https://www.tiktok.com/@bagsbynoortje/video/7605303247997291808"
"https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/3aa912652f78bde0a5e858adea6fb33a~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=66177dcb&x-expires=1772791200&x-signature=EQrCAtohnFvmiZQxO54aNvm0YnA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","elsiecollection0","Unboxing Chanel flap bag 🤍🖤
Link 🔗 on my bio or ask in comment 

#viral #fyp #usatiktok #blowthisup ","35","0","1228","0","2","13","lover","hayden 🎵","true","2026-02-12T23:27:48.000Z","https://www.tiktok.com/@elsiecollection0/video/7606124411153812749"
"https://p16-common-sign.tiktokcdn-eu.com/tos-useast2a-avt-0068-euttp/598b082bf9e47999f2b026513df19d02~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=adae2110&x-expires=1772791200&x-signature=a20vityXU1aAB3fGAGJVB6jD9rA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","theluxurymama","Am I delulu or is £7k for this bag actually… dare I say… reasonable ????

#foryoupage #fyp #chanel #chanelbag #chanellove #chanelflapbag #chanellover #chanelflap ","873","116","33900","35","106","11","Labels or Love (From ""Sex and the City: The Movie"")","Soundtrack Studio Band","false","2024-10-23T19:19:52.000Z","https://www.tiktok.com/@theluxurymama/video/7429052979501616416"
"https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/21106a28595251f89b5af9e6f84b6164~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=56e8373d&x-expires=1772791200&x-signature=R9WeVw8uCipsm%2Bq1Os43cRdAMP8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","ghain_closet","#chanel #fy #متسوق_شخصي #ghaincloset @Chanel ","4477","1055","197300","18","1425","11","som original","Wonder.aep","true","2025-08-20T11:56:24.000Z","https://www.tiktok.com/@ghain_closet/video/7540635346023910663"
"https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/821f2d2c336c5e77db63f7423f293e02~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=3c9e6d29&x-expires=1772791200&x-signature=kgSI5JcyMArgBrHSj%2FRlOj34aNs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","luxecollective","Real vs Super Fake Chanel Classic Flap bag 🧐","39000","2100","1800000","671","9213","23","original sound","FASHIONPHILE COLLECTIVE","true","2023-11-09T16:08:43.000Z","https://www.tiktok.com/@luxecollective/video/7299494988373560608"
"https://p16-common-sign.tiktokcdn-eu.com/tos-no1a-avt-0068c001-no/bdef43b5bc555e57f983dba79745f782~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=7534977f&x-expires=1772791200&x-signature=VZM01syJTzYYiu%2FCwIb7wwlfZVY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","j_stocked","Chanel Classic Double Flap Bag | DM For Link 📲 #chanel #chanelbag #reseller #superbuy #bagunboxing ","32","11","1317","4","10","7","original sound","Stunna Sandy","true","2026-01-06T10:05:18.000Z","https://www.tiktok.com/@j_stocked/video/7592187515948371223"
"https://p16-common-sign.tiktokcdn-eu.com/tos-no1a-avt-0068c001-no/6d22f2dd28e4d7505212ec42877939bf~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=2645f53b&x-expires=1772791200&x-signature=HCI4ofX0Pd5WWR1CeNm5X%2F%2F9BaQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","volkova.m2","Outfit of the day🤍
#chanelclassicflap #chanelflats #thatgirl #knightsbridge ","860","56","38800","15","263","6","universe (Sped Up)","thuy","false","2023-11-11T18:50:57.000Z","https://www.tiktok.com/@volkova.m2/video/7300278971160186144"
"https://p19-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/58cff2b8a6fe3b792882df3bf9d301d7~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=07c8009c&x-expires=1772791200&x-signature=kzSnjVAilxKV%2BK4sUduvfjz3YtE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","kingfeeling1","NEED DAT🥲                                             #chanel #chaneljumboflap #fyp #wishlist #Kingfeeling ","2987","187","27900","7","324","9","original sound","ً","true","2026-02-10T19:22:57.000Z","https://www.tiktok.com/@kingfeeling1/video/7605319228647902487"
"https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/21f1b2bca7067c72d6befece08aabe84~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=e2ae53c8&x-expires=1772791200&x-signature=c9xWaEjEvNcF7blUr5laxu0VR30%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","nvcnicole","unboxing my new baby 🤍 #chanel #chanelflapbag #chanelunboxing #luxuryunboxing #aesthetic ","3745","116","32300","115","224","10","originalljud","Matilda Fleberg","true","2026-02-05T21:54:45.000Z","https://www.tiktok.com/@nvcnicole/video/7603502896734293278"
"https://p16-common-sign.tiktokcdn-eu.com/tos-useast2a-avt-0068-euttp/7967ee2ff29c7234f7f4a338961e604c~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=bebe228b&x-expires=1772791200&x-signature=ZJbrWQ7RbDm2gIuInLPAa8Wo8wU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","_maastic_","Shop rare Chanel with us 📲

#personalshopper #chanel #chanelbag #chanelunboxing ","295","31","12200","0","95","14","LET'S GO","Jaden Bojsen & Sami Brielle","false","2024-08-17T08:29:55.000Z","https://www.tiktok.com/@_maastic_/video/7404022725859200289"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e9045344d9e4a10659a4f8316936bd23~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=3b146152&x-expires=1772791200&x-signature=1%2BhHk1MUKP%2FkRSUY46gvQwe6hlY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my","kimmmann_","work hard play hard🤷🏽‍♀️ #fyp #chanelbag #dreambag #chanelstore #harrods #buyingchanelbag #chanelclassicflap ","72400","2205","1500000","529","7476","91","La vie en rose (Cover Edith Piaf)","田东昱","false","2025-01-12T18:47:44.000Z","https://www.tiktok.com/@kimmmann_/video/7459102595953577249"
"https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/3d2af3329a329a2407a08465fd27dc1d~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=1c00da4a&x-expires=1772791200&x-signature=DlGX0Thpl2JmZzbHIc5AVE%2FXU%2FA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","bethmkoc3hw","Sparkle All Year: Chanel’s Sequin Flap Bag is the Must-Have! ✨”

#ChanelSequinFlap #SparkleWithChanel #2024Trends #SequinDream #ChanelBagLover #GlitterGoals #LuxuryBags #NewChanel #GlamIn2024#fyp #TikTokFashion #24K #chanel2024 ","48","17","8941","1","31","9","Rory Gilmore Fall","dietcherrycola","true","2024-11-13T06:39:42.000Z","https://www.tiktok.com/@bethmkoc3hw/video/7436649833621933355"
"https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/80225266781ea6dd291cb71a71c63d11~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=f20b016a&x-expires=1772791200&x-signature=zU9TrDPED25ujeiF5XvVokT4jC8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","celinechow","a girl can never have too many pink bags…. right?

—
#chanel #pinkchanel #chanelfw25 #chanelflapbag #chaneltophandle ","628","40","13100","27","54","6","too many nights","audios","true","2026-02-13T00:06:48.000Z","https://www.tiktok.com/@celinechow/video/7606134475294133535"
"https://p16-common-sign.tiktokcdn-eu.com/tos-no1a-avt-0068c001-no/4fa2b72f89b9dbef88ceba17fe45cc88~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=2138ea2d&x-expires=1772791200&x-signature=Voam6E3X%2FMBWlr2oYi4223fFXqg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","theitgirlkit","#fashion #outfitinspo #chanel #bag #iconic ","4526","357","39500","16","485","10","Ray Mysterio (Instrumental)","The Alchemist","false","2026-01-23T20:35:56.000Z","https://www.tiktok.com/@theitgirlkit/video/7598658505238662422"
"https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/c5ded960b1f0b62e05685142693d09bb~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=e1742f16&x-expires=1772791200&x-signature=u7V7z54DVPRJ1kieMYeUGzsx4JM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","therealayanamoody","My collections is almost complete 🥂 #shoppinghaul #chanelflapbag ","216","13","3818","2","48","11","Nobody business","Onika","true","2026-02-19T08:26:24.000Z","https://www.tiktok.com/@therealayanamoody/video/7608489222512659725"
"https://p16-common-sign.tiktokcdn-eu.com/tos-no1a-avt-0068c001-no/58b3cdc9c245d3a766302da9266f49cc~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=929df020&x-expires=1772791200&x-signature=qgtrM5%2BZLd%2BvkIyazEtZ7VQyWYk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","styled.bya","Everyone needs a Chanel flap bag in their life
#chanelflapbag #chanel #fyp #CapCut @ChanelOfficial ","2931","136","25700","0","212","15","Phantom","EsDeeKid & Rico Ace","false","2025-11-22T18:48:53.000Z","https://www.tiktok.com/@styled.bya/video/7575623643103857942"
"https://p16-common-sign.tiktokcdn-eu.com/tos-useast2a-avt-0068-euttp/60766875bb7e927439c368ed6756cf4e~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=0a2d3e9d&x-expires=1772791200&x-signature=xlYD3kM0Y1W%2FxA5mTIds7Soll1I%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","designers_eu","CHANEL FLAP BAG | #chanel #bag #fashion #fyp ","25","1","1203","1","2","8","rottweiler","𝐒𝐀𝐏𝐒𝐈𝐀™","true","2026-02-24T15:39:37.000Z","https://www.tiktok.com/@designers_eu/video/7610456864534416662"
