caption,ownerFullName,ownerUsername,url,commentsCount,likesCount,timestamp,source,bag_query,month
"❄️ Winter Wonderland vibes with @abbeylee shot by @tyronelebon for the Bottega Veneta F/W 2020 Ad Campaign.

Styled by @_mariechaix_ 
Hair by @garygillhair
Makeup by @lauren.parsons
Nails by @amaquashie 
Art Direction @edwardquarmby 
Casting by @bitton @establishmentny / @nextmodels 
Prod. @dobedouk  #DanielLee #NewBottega",Bottega Veneta,newbottega,https://www.instagram.com/p/CKhTWbWFIvO/,32,6561.0,2021-01-26 19:43:26+00:00,profile,Bottega Veneta Pouch,2021-01-01
"My friend asked to borrow a bag the other night for a bat mitzvah. She said I’m wearing a black dress with white heels with crystal details. These are the bags I offered her, which would you have chosen?! I’ll let you know which she picked in the comments! 

1. Miami Clutch from @olympialetanofficial 
2. Special Order Bottega Veneta Stretch Knot Clutch in Karung
3. @gucci Horsebit 1955 with Crystal Detail
4. Mini @fendi Peekaboo
5. Gucci Jackie Ombré Metallic
6. Gucci Horsebit Chain Shoulder Bag",PurseBlog,purseblog,https://www.instagram.com/p/DExiZ_kRkUh/,166,1617.0,2025-01-13 17:23:42+00:00,profile,Bottega Veneta Pouch,2025-01-01
Spotted at @makotobalharbour thanks to @sheerelletoledano ! Had to stop and stare #bagsinthewild #hermesbirkin,PurseBlog,purseblog,https://www.instagram.com/p/DFIYxWYRJ2K/,41,1288.0,2025-01-22 14:22:12+00:00,profile,Hermes Birkin,2025-01-01
"If you invite me to an event, you know I’m bag spotting! Thank you @pegasusworldcup for the fashion show invite! #bagsinthewild #hermesbirkin #hermeskelly 

@pegasusworldcup 
@neimanmarcusbalharbour 
@balharbourshops 
@stylesaves",PurseBlog,purseblog,https://www.instagram.com/p/DE8H_N0RBPI/,50,2764.0,2025-01-17 20:06:59+00:00,profile,Hermes Birkin,2025-01-01
Should have been a journalist with my hard hitting questions! Featuring @bullies.n.birkins and @highuptothesky! #bagsinthewild #whatbagareyoucarrying,PurseBlog,purseblog,https://www.instagram.com/p/DFSjkuCRdu3/,46,2266.0,2025-01-26 13:10:34+00:00,profile,Hermes Birkin,2025-01-01
"The insanely rare and new addition to the Birkin Faubourg family: Rainy Days. Only, this bag made me feel anything but that rainy days feeling! Also, @bullies.n.birkins shares what fits inside of a Birkin 20 and now it swiftly made its way to the top of my wishlist!! #birkin20 #whatbagareyoucarrying",PurseBlog,purseblog,https://www.instagram.com/p/DDpai7Kx9Y0/,124,3769.0,2024-12-16 17:12:25+00:00,profile,Hermes Birkin,2024-12-01
"Wander, and you will find your wonder. #CHANEL25 #CHANELSpringSummer
-
Photography: @eugeneegumpp | @enfinite.co
Producer | Stylist: @kiteretsuuu
HMU: @risachino_makeup
Model: @miyu_hayashida",Bagaholicboy,bagaholicboy,https://www.instagram.com/p/DH3ZNxRyGvr/,74,657.0,2025-03-31 13:33:01+00:00,profile,Chanel Classic Flap,2025-03-01
"Always a wonder to wander. #CHANEL25 #CHANELSpringSummer
-
Photography: @eugeneegumpp | @enfinite.co
Producer | Stylist: @kiteretsuuu
HMU: @risachino_makeup
Model: @miyu_hayashida",Bagaholicboy,bagaholicboy,https://www.instagram.com/p/DH5_fl6S7QI/,80,870.0,2025-04-01 13:45:59+00:00,profile,Chanel Classic Flap,2025-04-01
"Life is short, weekends are shorter, so make sure your bags are cute, fun yet functional. @furla #FurlaMeridiana #FurlaSG",Bagaholicboy,bagaholicboy,https://www.instagram.com/p/DIDMzweyXIS/,53,677.0,2025-04-05 03:36:33+00:00,profile,Chanel Classic Flap,2025-04-01
"Meet the new Ciao Ciao, a workhorse of a bag doesn’t lose when it comes to looks either. And mighty functional too with multiple compartments. #BottegaVeneta #BBtestdrive",Bagaholicboy,bagaholicboy,https://www.instagram.com/p/DGzUZgzS1nc/,49,720.0,2025-03-05 03:02:54+00:00,profile,Bottega Veneta Pouch,2025-03-01
"All the biggest stars, all the smallest bags, only at #Chanel in Paris. #CHANELFallWinter 
-
📸 Photos courtesy of @chanelofficial @beccca
@bn_sj2013 @yibo.w_85 @liuwenlw @shye.mp3 #BeckyRebecca #BeckyArmstrong #RebeccaPatriciaArmstrong #เบคกี้ #BeckysAngels #SeoJoon #ParkSeoJoon #PSJ #朴敘俊 #박서준 #WangYiBo #王一博 #liuwen #刘雯 #liuwenlw",Bagaholicboy,bagaholicboy,https://www.instagram.com/p/DHFLCCJyz85/,1067,11585.0,2025-03-12 01:27:03+00:00,profile,Chanel Classic Flap,2025-03-01
"Hello @jennierubyjane! Hello #CHANEL25! #CHANELSpringSummer
-
📸 Photos courtesy of #CHANEL #Jennie #JennieKim #JennieRubyJane #Blackpink #HumanChanel #JennieXChanel #김제니",Bagaholicboy,bagaholicboy,https://www.instagram.com/p/DHlbmjYyBO1/,38,4732.0,2025-03-24 14:07:33+00:00,profile,Chanel Classic Flap,2025-03-01
Don’t need it but definitely want it. And all the best tomorrow for those in Singapore. #Chanel,Bagaholicboy,bagaholicboy,https://www.instagram.com/p/DFu8a4pyZRR/,52,664.0,2025-02-06 13:44:41+00:00,profile,Chanel Classic Flap,2025-02-01
"As winter weaves its spell and lanterns fill the season with wonder, the iconic Express and Capucines handbags stand beside the moment, bringing a refined and timeless presence. Discover the gift selection via link in bio.

#LVHoliday #LVGifts #LouisVuitton",Louis Vuitton,louisvuitton,https://www.instagram.com/p/DRpJNT_jTfx/,121,11312.0,2025-11-29 13:58:07+00:00,profile,Louis Vuitton Capucines,2025-11-01
"Chanel Christmas Wishlist Activated. 

Discover pre-loved pieces from The Luxury Closet for the perfect Christmas gift 🤍🎄",The Luxury Closet,theluxurycloset,https://www.instagram.com/p/DR1s4kmEmCT/,2,48.0,2025-12-04 11:00:00+00:00,profile,Chanel Classic Flap,2025-12-01
Why did the bird cage go to therapy? It had a fowl temper and needed to work through some bag-gage. #CHANELSpringSummer,Bagaholicboy,bagaholicboy,https://www.instagram.com/p/DHVSWEjykgD/,34,497.0,2025-03-18 07:38:48+00:00,profile,Chanel Classic Flap,2025-03-01
"We decided to gather just a few of the thousands of pieces of Chanel we have here at The Luxury Closet! What should we unbox next?

#ChanelSuitcase #LuxuryUnboxing #VintageChanel #DesignerFinds #ChanelCollector #TheLuxuryCloset",The Luxury Closet,theluxurycloset,https://www.instagram.com/p/DRzII9qidBM/,2,94.0,2025-12-03 11:00:00+00:00,profile,Chanel Classic Flap,2025-12-01
"When Bottega met the Strand bookstore a while ago.
Shot by @stephen.shore 📚",Bottega Veneta,newbottega,https://www.instagram.com/p/CoXQkjhqHTG/,55,8713.0,2023-02-07 13:48:34+00:00,profile,Bottega Veneta Pouch,2023-02-01
"Capturing the magic of winter, lanterns drift across the night sky, and the iconic Capucines bag accompanies the moment with timeless grace. Discover the gift selection via link in bio.

#LVHoliday #LVGifts #LouisVuitton",Louis Vuitton,louisvuitton,https://www.instagram.com/p/DQ6wstbDZmO/,383,15981.0,2025-11-11 13:38:29+00:00,profile,Louis Vuitton Capucines,2025-11-01
"Big. Bold. Bottega. #BottegaVeneta
-
Photography: @eugeneegumpp 
HMU: @katzhangmua & @klyn.mua | @suburbs.studio
Model: @jiale.k_ | @now_model_management",Bagaholicboy,bagaholicboy,https://www.instagram.com/p/DECo3D0JOgw/,50,388.0,2024-12-26 12:15:48+00:00,profile,Bottega Veneta Pouch,2024-12-01
"Golden hour glow... #CHANELHoliday #ChanelFineJewelry
-
Photography: @eugeneegumpp | @enfinite.co 
Creative Direction & Styling: @boyofbags & @wongisaac
HMU: @nix_makeup_ & @mua.sophi | @suburbs.studio 
AV Assistants: @elom_mcd & @cywithcolour 
Set Manager: @kmiiamii_c6 
Model: @jialele_d | @now_model_management",Bagaholicboy,bagaholicboy,https://www.instagram.com/p/DSZpAKyEm0S/,54,610.0,2025-12-18 09:59:05+00:00,profile,Chanel Classic Flap,2025-12-01
In Hermès and Chanel heaven right now 👛👜✨🎀 @theluxurycloset,Marianna van Leeuwen,mariannavanleeuwen,https://www.instagram.com/p/DQt47ddEZWU/,9,184.0,2025-11-06 13:41:33+00:00,profile,Chanel Classic Flap,2025-11-01
"Wardrobe 01 🌙 @zenduh wears Pre-Spring 2021, photographed by @nateshuls and styled by @renata_gar for @hypebeast 
Produced by @elanastar @mkamargo_ retouching @revivethecool #NewBottega #DanielLee",Bottega Veneta,newbottega,https://www.instagram.com/p/CJySvACpigN/,38,5716.0,2021-01-08 13:33:45+00:00,profile,Bottega Veneta Pouch,2021-01-01
Poolside chilling (even though it might be a bit too cold now for that) with the Point pumps ☕️ shirtdress is also Bottega! 📷 @michellaccc #NewBottega #DanielLee,Bottega Veneta,newbottega,https://www.instagram.com/p/CGXLVeop10E/,50,6715.0,2020-10-15 11:15:25+00:00,profile,Bottega Veneta Pouch,2020-10-01
"Sujata Assomull’s closet proves great style isn’t about more, it’s about meaning. The Hermès Birkin that marked a smart investment, and a jade pendant that holds a mother’s memory. Together, they paint a portrait of style that’s thoughtful. Shop her closet now!",The Luxury Closet,theluxurycloset,https://www.instagram.com/p/DP3h-N7Epgb/,1,23.0,2025-10-16 11:00:00+00:00,profile,Hermes Birkin,2025-10-01
Slow mornings with the Palmellato leather belt bag and a cappuccino ☕️ via @sirena_kuo #NewBottega #DanielLee,Bottega Veneta,newbottega,https://www.instagram.com/p/CGUgDgbpKj9/,29,3614.0,2020-10-14 10:18:45+00:00,profile,Bottega Veneta Pouch,2020-10-01
DETAILS ⚡️ BOTTEGA SWIM via @jlbabe #NewBottega #DanielLee,Bottega Veneta,newbottega,https://www.instagram.com/p/CDJbxFnKUpX/,50,10576.0,2020-07-27 13:35:27+00:00,profile,Bottega Veneta Pouch,2020-07-01
"Stay hydrated 🍹 (Positive Energy Supplement 19) via @shotfromthestreet 
#heatwave #newbottega",Bottega Veneta,newbottega,https://www.instagram.com/p/CDO39pBKWJJ/,25,3253.0,2020-07-29 16:18:02+00:00,profile,Bottega Veneta Pouch,2020-07-01
"A whole vibe. 🌊 Throwback to the Bottega Veneta S/S 19 campaign.
@Ginnngaa shot by @tyronelebon. 
Ischia, Gulf of Naples, Italy.
#NewBottega #daniellee",Bottega Veneta,newbottega,https://www.instagram.com/p/CDQrEugq4QK/,36,2549.0,2020-07-30 09:03:53+00:00,profile,Bottega Veneta Pouch,2020-07-01
This vibe right here 🌅 golden hour chilling with the optic white slippers via @__sleepnight #NewBottega #DanielLee,Bottega Veneta,newbottega,https://www.instagram.com/p/CEy6YlXKg7n/,45,4977.0,2020-09-06 12:43:14+00:00,profile,Bottega Veneta Pouch,2020-09-01
"Positive Energy Supplement 18: Just a friendly reminder that there might be things in your closet that can still feel new, even if they’re old ✨ #OLDBottega (!!) #VenetaBag via @paloma.mikadze",Bottega Veneta,newbottega,https://www.instagram.com/p/CDLp4dIqDIE/,71,6899.0,2020-07-28 10:17:16+00:00,profile,Bottega Veneta Pouch,2020-07-01
Unforgettable details ✨ the Snap bag as seen on @abbychampion at the S/S 20 runway show in Milan exactly one year ago. #NewBottega #DanielLee,Bottega Veneta,newbottega,https://www.instagram.com/p/CGP3eqmJi_p/,45,5626.0,2020-10-12 15:07:14+00:00,profile,Bottega Veneta Pouch,2020-10-01
The one that started it all 🌿🥺 The Pouch via @theo.three #NewBottega #DanielLee,Bottega Veneta,newbottega,https://www.instagram.com/p/CDMOempqqH7/,54,3951.0,2020-07-28 15:37:03+00:00,profile,Bottega Veneta Pouch,2020-07-01
"Nadine is at the biggest pre-loved sale. 💫 

Think Dior classics, Hermès treasures, Chanel staples, and Louis Vuitton icons, all in one place. The Luxury Closet x Tryano takeover at Yas Mall from Sept 24 to 28. This is the last chance to gets your hands on luxe finds at unbeatable prices.",The Luxury Closet,theluxurycloset,https://www.instagram.com/p/DO_eGmOkoX0/,14,147.0,2025-09-24 16:31:21+00:00,profile,Chanel Classic Flap,2025-09-01
"The biggest (and final!) pre-loved sale of the year ends in 3 days! 
 
Where? Tryano, Yas Mall, Abu Dhabi
What’s waiting? Pre-loved Louis Vuitton, Chanel, Dior, Hermès… and more✨
 
Run to Tryano before your favorites sell out! ❤️",The Luxury Closet,theluxurycloset,https://www.instagram.com/p/DPBdQuWElcL/,2,68.0,2025-09-25 07:56:52+00:00,profile,Chanel Classic Flap,2025-09-01
"Think you can spot a fake Chanel or LV? Izzy’s authentication workshop at our warehouse will make you think twice. 

Find out how the real ones stand out!",The Luxury Closet,theluxurycloset,https://www.instagram.com/p/DPBdOawEmLN/,3,49.0,2025-09-26 11:00:00+00:00,profile,Chanel Classic Flap,2025-09-01
"finally playing a little dress-up at @theluxurycloset new store in Al Quoz 💕
With over 1,000 new arrivals every week, there’s always some new special bits new to fall in love with and take home

📍 R-10, Q East Mall, Al Quoz
(Just minutes away from Mall of the Emirates)

.

.

.

.

.

.

.

.

.

.

.
#theluxurycloset 
#secondhandluxury #sustainablefashion #luxuryfashion #vintageluxury #luxuryfashionblogger #littlestoriesofmylife #thatsdarling #darlingdaily #fashionlover #fashionaddict #fashionandstyle #streetstyleluxe #stylingtips #outfitdujour #outfitdetails #outfitdiary #styleinspiration #hermesbag #hermesjpg #birkin #prada #yvessaintlaurent #saintlaurent #gucci #reelinstagram❤️ #reelfeelit #reelitfeelit #stylingreels #fashionreelscreator",,taradotcomme,https://www.instagram.com/p/DQrINNDDPwl/,35,-1.0,2025-11-05 11:58:45+00:00,profile,Hermes Birkin,2025-11-01
"LOGO. ☀️
Via @odd.hong #NewBottega #DanielLee",Bottega Veneta,newbottega,https://www.instagram.com/p/CG430MjpTCv/,17,4082.0,2020-10-28 13:19:02+00:00,profile,Bottega Veneta Pouch,2020-10-01
a forever handbag. The Padded Cassette 🖤 via @quiet.yh #NewBottega #DanielLee,Bottega Veneta,newbottega,https://www.instagram.com/p/CGfAREXpDex/,76,8555.0,2020-10-18 12:12:37+00:00,profile,Bottega Veneta Pouch,2020-10-01
"Pre-loved. Perfectly Chanel 👜 

Shop our expertly authenticated pre-loved Chanel pieces in the Galeries Lafayette Sale at Dubai Mall — one week only! 

#GLFSale #ChanelDubai #PreLoved",The Luxury Closet,theluxurycloset,https://www.instagram.com/p/DRCNDDWkrLT/,3,68.0,2025-11-14 11:00:00+00:00,profile,Chanel Classic Flap,2025-11-01
"Saturday afternoon rituals: fresh flowers, hot coffee and a Mini Jodie 💐 via @imperfect.woman #NewBottega #DanielLee",Bottega Veneta,newbottega,https://www.instagram.com/p/CGuhli1JiBe/,77,9753.0,2020-10-24 12:52:23+00:00,profile,Bottega Veneta Pouch,2020-10-01
"Men’s shoes and golden reflections 🔑 
📷 via @quiet.yh #NewBottega #DanielLee",Bottega Veneta,newbottega,https://www.instagram.com/p/CGpM5RUJMil/,44,6202.0,2020-10-22 11:15:22+00:00,profile,Bottega Veneta Pouch,2020-10-01
"The mini camera bag that looks like a bar of soap = cute. #CHANELCruise #BBxTSC 
-
Photography: @eugeneegumpp | @enfinite.co
Creative Direction: @boyofbags & @wongisaac 
HMU: @katzhangmua | @suburbs.studio
Model: @jadwiga_koc | @now_model_management
Fashion Assistant: @e.f.f",Bagaholicboy,bagaholicboy,https://www.instagram.com/p/DDuOzXJyO3V/,42,449.0,2024-12-18 14:03:17+00:00,profile,Chanel Classic Flap,2024-12-01
"Beauty is in the eye of the beholder… #CHANELHoliday #CHANELFineJewelry
-
Photography: @eugeneegumpp | @enfinite.co
HMU: @katzhangmua | @suburbs.studio
Model: @gabifwerneck | @now_model_management",Bagaholicboy,bagaholicboy,https://www.instagram.com/p/DDYjR62SZvq/,52,514.0,2024-12-10 03:58:56+00:00,profile,Chanel Classic Flap,2024-12-01
"No holiday like a #CHANELHoliday… #CHANELFineJewelry #CHANELWatches
-
Director: @zantz
Fashion Direction: @thenittygrittystudio
HMU: @nix_makeup_ | @suburbs.studio using #CHANELBeauty
Nails @ruffiebear using Shellac | @cndworld 
Models: @sweetcolacola | @mannequinstudio & @xiao__yutong | @now_model_management
Photography Assistants: @coby.travis, @pengsheng._ & @xanderdegreat_
Fashion Assistant: @e.f.f
Special Thanks: @qtsingapore",Bagaholicboy,bagaholicboy,https://www.instagram.com/p/DDQsca3Sb9G/,54,896.0,2024-12-07 02:45:44+00:00,profile,Chanel Classic Flap,2024-12-01
"Truly made his mark and leaving on a blaze of glory… #BottegaVeneta
-
Photography: @eugeneegumpp 
HMU: @katzhangmua & @klyn.mua | @suburbs.studio
Model: @jiale.k_ | @now_model_management",Bagaholicboy,bagaholicboy,https://www.instagram.com/p/DDmcTKQyk-C/,48,393.0,2024-12-15 13:27:18+00:00,profile,Bottega Veneta Pouch,2024-12-01
"𝐅𝐨𝐥𝐥𝐨𝐰 𝐭𝐡𝐞 𝐈𝐓 𝐆𝐢𝐫𝐥 𝐭𝐨 𝐓𝐡𝐞 𝐋𝐮𝐱𝐮𝐫𝐲 𝐂𝐥𝐨𝐬𝐞𝐭!
Ever wondered what really happens before a luxury piece finds its new home? 
جود تأخذنا خلف الكواليس في The Luxury Closet، حيث تمر كل حقيبة من Hermès وDior وChanel برحلة دقيقة من الفحص، مراقبة الجودة، والتوثيق لتُروى قصتها من جديد.
At The Luxury Closet, authenticity is the foundation of every story. Ready to give your treasures a second life?

رئيسة التحرير: @sima.maalouf
إدارة فنية: @sana_jamalii
فيديو: @bygilbertbouzeid
مدير قسم المصادقة: Nicolarsvp

#HayaMagazine #TheLuxuryCloset @Theluxurycloset @Judesalem",Haya Magazine Official,hayamagazine,https://www.instagram.com/p/DOYW6n2EkEo/,19,127.0,2025-09-09 12:00:32+00:00,profile,Chanel Classic Flap,2025-09-01
The Snap bag in “Camel” all rolled up like a burrito 🌯 via @mps.paris #NewBottega #DanielLee,Bottega Veneta,newbottega,https://www.instagram.com/p/CGcsNsAJTQM/,68,8083.0,2020-10-17 14:38:55+00:00,profile,Bottega Veneta Pouch,2020-10-01
"What does a $200,000 suitcase full of wonders look like? 

A special VIP seller just dropped off this incredible Hermès haul, featuring everything from a Bamboo Kelly to a Lime Green Birkin and this stunning Mini Kelly 25 in Magnolia.

Which one would you choose? Let us know in the comments! 

#HermesHaul #LuxuryUnboxing #HermesBirkin #HermesKelly #VIPshopping #DesignerHaul",The Luxury Closet,theluxurycloset,https://www.instagram.com/p/DOvbr_xDP8w/,13,74.0,2025-09-18 11:00:00+00:00,profile,Hermes Birkin,2025-09-01
"Hold your breath as we lift the curtain on our treasure… 

It’s a #preloved Hermès Birkin 30 in Lime Epsom! 💛 

Sophistication may be the Birkin’s signature, but this one’s much more. A burst of lime meets the glint of gold to deliver pure main character energy.",The Luxury Closet,theluxurycloset,https://www.instagram.com/p/DOs26SAkq88/,3,31.0,2025-09-17 11:00:00+00:00,profile,Hermes Birkin,2025-09-01
"The ultimate delivery has arrived! 

Welcome to Episode 1 of Celebrity Suitcase, where we unveil a curated collection straight from the closet of an A-list celebrity.

Our Head of Authentication, @nicolarsvp , is here to guarantee every piece is 100% authentic. While the whole collection is incredible!

Who do you think this incredible collection belongs to? Drop your comments below! 

#TheLuxuryCloset #CelebritySuitcase #LouisVuitton  #LuxuryUnboxing #DesignerBags #RareFinds  #Chanel #Dior #LuxuryConsignment",The Luxury Closet,theluxurycloset,https://www.instagram.com/p/DOf_C8GjB60/,0,47.0,2025-09-12 11:05:19+00:00,profile,Chanel Classic Flap,2025-09-01
"We’re on a mission to find the best closets in Dubai!

Today, we’re talking with @sujstyle, a fashion journalist about her best fashion investments, including a Birkin bag she got at a Christie’s auction!

#CelebrityCloset #Birkin #BirkinBag #ChristiesAuction #Theluxurycloset #TLC",The Luxury Closet,theluxurycloset,https://www.instagram.com/p/DPyYY4QDK7m/,2,58.0,2025-10-14 11:00:00+00:00,profile,Hermes Birkin,2025-10-01
"Welcome back to Celebrity Suitcase: Episode 3!

This time, Nicola is unboxing a delivery from a celebrity with a truly epic collection.

The star of this suitcase is a store-fresh Chanel Medium Flap in this season’s gorgeous iridescent purple. 

#CelebritySuitcase #TheLuxuryCloset #Chanel #ChanelClassicFlap #ChanelPurple #StoreFresh #LuxuryForLess #DesignerDeals #LuxuryUnboxing #Dior #CurrentSeason #ChanelLover #LuxuryShopping",The Luxury Closet,theluxurycloset,https://www.instagram.com/p/DOyAcqqEgYI/,4,36.0,2025-09-20 06:00:00+00:00,profile,Chanel Classic Flap,2025-09-01
"Not a celebration until #CartierCelebrates… #CartierLove #CartierWatchmaking
-
Director: @zantz
Fashion Direction: @thenittygrittystudio
HMUr: @zhouay using #CHANELBeauty
Nails: @ruffiebear using Shellac | @cndworld
Model: @asija.jeva | @mannequinstudio
Photography Assistants: @mich.yyt & @coby.travis
Fashion Assistant: @e.f.f",Bagaholicboy,bagaholicboy,https://www.instagram.com/p/DDBVXwPSbH1/,78,990.0,2024-12-01 03:36:02+00:00,profile,Chanel Classic Flap,2024-12-01
Shiny happy people… #CHANEL22 #CHANELCruise,Bagaholicboy,bagaholicboy,https://www.instagram.com/p/DC5gDEiSd3I/,44,829.0,2024-11-28 02:34:14+00:00,profile,Chanel Classic Flap,2024-11-01
"Inside @ohmygashna & @aria.mehta Closet — and a First Look at the Charms Everyone’s Talking About ✨

In this exclusive preview, Ashna and Aria open their closet doors and share a glimpse of their personal style, coming soon to The Luxury Closet.
Watch, shop, and get ready to fall in love with the details.

#AshnaAndAria #TheLuxuryCloset #CharmGoals #BagCharms #BirkinCharms",The Luxury Closet,theluxurycloset,https://www.instagram.com/p/DNLFRBLIoon/,3,182.0,2025-08-10 11:41:54+00:00,profile,Hermes Birkin,2025-08-01
"@beccca, @yibo.w_85, @liuwenlw and @mark_prin were amongst the stars that lit up Hangzhou’s Xihu for @chanelofficial’s by #CHANELMetierdArt show in China.
-
📸 Images courtesy of #CHANEL #BeckyRebecca #BeckyArmstrong #RebeccaPatriciaArmstrong #เบคกี้ #BeckysAngels #WangYiBo #王一博 #liuwen #刘雯 #liuwenlw #markprin #markprinsuparat",Bagaholicboy,bagaholicboy,https://www.instagram.com/p/DDKHSdWyAKG/,570,3512.0,2024-12-04 13:24:58+00:00,profile,Chanel Classic Flap,2024-12-01
"Yes, who wore it better? @xxxibgdrgn or @officialjld? Also meet the men of @chanelofficial, from @asaprocky to @yibo.w_85 and @gemini_nt. 
-
📸 Photos courtesy of #CHANEL #CHANELMetiersdArt #NewYork",Bagaholicboy,bagaholicboy,https://www.instagram.com/p/DRzBdwDEnZ_/,456,1894.0,2025-12-03 10:02:28+00:00,profile,Chanel Classic Flap,2025-12-01
"Contemplating contemplation... #CHANELCruise
-
DOP: @marsukus_
Creative Direction & Styling: @boyofbags & @wongisaac 
HMU: @katzhangmua & @klyn.mua | @suburbs.studio
AV Assistants: @elom_mcd & @keithlimjitchang_
Set Manager: @kmiiamii_c6 
Model: @liang.ying66 | @now_model_management",Bagaholicboy,bagaholicboy,https://www.instagram.com/p/DQx4SA5kvko/,56,903.0,2025-11-08 02:51:53+00:00,profile,Chanel Classic Flap,2025-11-01
"Three Dubai-style icons just dropped their most coveted designer pieces and they’re up for grabs!
From Chanel slides to Louis Vuitton bags, shop the looks your favorite celebrities actually wore before they’re gone. 
Now available exclusively on theluxurycloset.com

@yasmindechristie @julimizon @mariannavanleeuwen 

#LuxuryFashion  #CelebrityCloset  #Chanel #LouisVuitton #BottegaVeneta #Givenchy #AminaMuaddi #SaintLaurent",The Luxury Closet,theluxurycloset,https://www.instagram.com/p/DNNljVno3HQ/,0,50.0,2025-08-11 11:02:40+00:00,profile,Chanel Classic Flap,2025-08-01
"Copenhagen Fashion Week might officially be our new favorite for bag spotting!  All the images are now up on our site and Substack (don’t sleep on it, we saved some gems just for there). Here are five I can’t stop thinking about:

1. This @loewe Puzzle bag + fire-engine-red nails = the color/texture combo that has me in a chokehold. I’m not free, and I don’t want to be.

2. A black-and-white striped Chanel 22 I’ve never seen in the wild before?! Yes, please. And paired with Chanel sunnies? The audacity. The excellence.

3. Forget minis, this @balenciaga is going full vintage and unapologetically oversized. Big bag energy only, especially in a bright color!

4. Remember @gucci x Adidas? Neither did I… until this bag came strutting by, reminding me that extra is still everything.

5. This gradient jacket (tan melting into green) next to a silver Chanel 25? Yeah, I’m spiraling. Clearly, the universe is telling me I *need* a 25. 

📸 by @claireguillon #copenhagen #copenhagenfashionweek #bagsinthewild",PurseBlog,purseblog,https://www.instagram.com/p/DN9KIGhkcQ-/,21,2449.0,2025-08-29 22:24:59+00:00,profile,Chanel Classic Flap,2025-08-01
"Unbridled creativity. A tribute to the House’s commitment to artistic collaboration, the Artycapucines VII – Louis Vuitton x Takashi Murakami Collection joins the culmination of works created for the project since 2019 in a majestic showcase for Art Basel Paris. Explore the collector pieces via link in bio.

#TakashiMurakami #LouisVuitton",Louis Vuitton,louisvuitton,https://www.instagram.com/p/DQHT8AxCgDu/,472,46068.0,2025-10-22 14:05:54+00:00,profile,Louis Vuitton Capucines,2025-10-01
"Symbol of heritage. A testament to Louis Vuitton’s esteemed savoir-faire, the Capucines handbag, worn by House Ambassador Emma Stone, unfurls a myriad of signature codes — from the soft contours of its supple leather silhouette to the emblematic Monogram Flower motif on the closing flap. Discover the timeless icon via link in bio. 
 
#EmmaStone #LVCapucines #LouisVuitton",Louis Vuitton,louisvuitton,https://www.instagram.com/p/DP0vZw8Dbyh/,241,16752.0,2025-10-15 09:00:19+00:00,profile,Louis Vuitton Capucines,2025-10-01
"Artycapucines VII – Louis Vuitton x Takashi Murakami. Takashi Murakami’s abundant aesthetic is realized through the meticulous craftsmanship of Louis Vuitton’s savoir-faire, recasting the artist’s renowned chromatic signature into works of art — epitomizing the intersection of pop culture and history. Discover the collector pieces via link in bio.

#TakashiMurakami #LouisVuitton",Louis Vuitton,louisvuitton,https://www.instagram.com/p/DQJbU4SjWBF/,260,26996.0,2025-10-23 09:50:18+00:00,profile,Louis Vuitton Capucines,2025-10-01
"Carried with confidence. Exuding graceful poise, channeled by House Ambassador Emma Stone, the Capucines handbag unfolds in signature sizes — a canvas of endless styling potential. Discover the timeless icon via link in bio. 
 
#EmmaStone #LVCapucines #LouisVuitton",Louis Vuitton,louisvuitton,https://www.instagram.com/p/DPyLpFdjeRy/,203,19825.0,2025-10-14 09:09:22+00:00,profile,Louis Vuitton Capucines,2025-10-01
"Sculptural form. House Ambassador Emma Stone embodies effortless elegance, capturing the refined quintessence and seamless visual harmony of the Capucines handbag. Discover the timeless icon via link in bio. 
 
#EmmaStone #LVCapucines #LouisVuitton",Louis Vuitton,louisvuitton,https://www.instagram.com/p/DP3MecWDW-l/,207,13130.0,2025-10-16 07:53:31+00:00,profile,Louis Vuitton Capucines,2025-10-01
"Artycapucines VII – Louis Vuitton x Takashi Murakami. Permeating the Balcon d’Honneur of the Grand Palais, a luminescent, cascading octopus is joined with a chorus of iconic companions to transform the Art Basel Paris display into a psychedelic playground by Takashi Murakami — reflecting the eclectic designs of the Artycapucines VII series. Discover the collector pieces via link in bio.

#TakashiMurakami #LouisVuitton",Louis Vuitton,louisvuitton,https://www.instagram.com/p/DQG7gFJDfP7/,424,45849.0,2025-10-22 10:32:22+00:00,profile,Louis Vuitton Capucines,2025-10-01
"Artycapucines VII – Louis Vuitton x Takashi Murakami. Louis Vuitton and artist Takashi Murakami embark on another creative endeavor to reinterpret the iconic Capucines bag for Art Basel Paris — a whimsical immersion into the artist’s quintessential kaleidoscopic universe. Discover the collector pieces via link in bio.

#TakashiMurakami #LouisVuitton",Louis Vuitton,louisvuitton,https://www.instagram.com/p/DQElEBPCm_f/,3943,400107.0,2025-10-21 12:37:49+00:00,profile,Louis Vuitton Capucines,2025-10-01
