week,bag_query,avg_resale_price,median_resale_price,sales_volume,search_index,yt_total_views,yt_total_likes,yt_video_count,tt_total_plays,tt_total_likes,tt_video_count,ig_total_likes,ig_total_comments,ig_post_count,ig_avg_likes,retail_price,resale_premium,search_index_lag1,tt_total_plays_lag1,yt_total_views_lag1,ig_total_likes_lag1
2023-03-13,Dior Saddle Bag,,,,0.7352941176470589,4681.0,48.0,2.0,95000.0,1704.0,1.0,712.0,,,,3900,,0.7352941176470589,221600.0,27109.0,712.0
2023-03-27,Dior Saddle Bag,,,,0.8823529411764706,13042.0,205.0,2.0,95000.0,,,712.0,,,,3900,,0.7352941176470589,95000.0,4681.0,712.0
2023-04-03,Dior Saddle Bag,,,,0.8823529411764706,13042.0,,,2400000.0,284700.0,1.0,712.0,,,,3900,,0.8823529411764706,95000.0,13042.0,712.0
2023-04-10,Dior Saddle Bag,,,,0.8823529411764706,13042.0,,,221600.0,10205.0,2.0,712.0,,,,3900,,0.8823529411764706,2400000.0,13042.0,712.0
2023-04-24,Dior Saddle Bag,,,,0.8823529411764706,2261.0,268.0,1.0,221600.0,,,712.0,,,,3900,,0.8823529411764706,221600.0,13042.0,712.0
2023-05-01,Dior Saddle Bag,,,,0.7352941176470589,9338.0,152.0,2.0,221600.0,,,712.0,,,,3900,,0.8823529411764706,221600.0,2261.0,712.0
2023-05-08,Dior Saddle Bag,,,,0.7352941176470589,72471.0,832.0,1.0,221600.0,,,712.0,,,,3900,,0.7352941176470589,221600.0,9338.0,712.0
2023-05-15,Dior Saddle Bag,,,,0.7352941176470589,33502.0,97.0,2.0,221600.0,,,712.0,,,,3900,,0.7352941176470589,221600.0,72471.0,712.0
2023-05-22,Dior Saddle Bag,,,,0.7352941176470589,3478564.0,171581.0,2.0,221600.0,,,712.0,,,,3900,,0.7352941176470589,221600.0,33502.0,712.0
2023-05-29,Dior Saddle Bag,,,,0.7941176470588235,3478564.0,,,221600.0,,,712.0,,,,3900,,0.7352941176470589,221600.0,3478564.0,712.0
2023-06-05,Dior Saddle Bag,,,,0.7941176470588235,4722.0,94.0,1.0,221600.0,,,712.0,,,,3900,,0.7941176470588235,221600.0,3478564.0,712.0
2023-06-19,Dior Saddle Bag,,,,0.7941176470588235,2820.0,32.0,2.0,221600.0,,,712.0,,,,3900,,0.7941176470588235,221600.0,4722.0,712.0
2023-06-26,Dior Saddle Bag,,,,0.8529411764705882,2620.0,92.0,1.0,221600.0,,,712.0,,,,3900,,0.7941176470588235,221600.0,2820.0,712.0
2023-07-03,Dior Saddle Bag,,,,0.8529411764705882,384.0,6.0,1.0,221600.0,,,712.0,,,,3900,,0.8529411764705882,221600.0,2620.0,712.0
2023-07-10,Dior Saddle Bag,,,,0.8529411764705882,384.0,,,97200.0,994.0,1.0,712.0,,,,3900,,0.8529411764705882,221600.0,384.0,712.0
2023-07-17,Dior Saddle Bag,,,,0.8529411764705882,7720.0,78.0,1.0,97200.0,,,712.0,,,,3900,,0.8529411764705882,97200.0,384.0,712.0
2023-07-31,Dior Saddle Bag,,,,0.7352941176470589,153297.0,2887.0,2.0,68200.0,1015.0,1.0,712.0,,,,3900,,0.8529411764705882,97200.0,7720.0,712.0
2023-08-07,Dior Saddle Bag,,,,0.7352941176470589,53218.0,2347.0,1.0,68200.0,,,712.0,,,,3900,,0.7352941176470589,68200.0,153297.0,712.0
2023-08-14,Dior Saddle Bag,,,,0.7352941176470589,32673.0,371.0,1.0,68200.0,,,712.0,,,,3900,,0.7352941176470589,68200.0,53218.0,712.0
2023-08-21,Dior Saddle Bag,,,,0.7352941176470589,1357.0,32.0,1.0,68200.0,,,334.0,10.0,1.0,334.0,3900,,0.7352941176470589,68200.0,32673.0,712.0
2023-08-28,Dior Saddle Bag,,,,0.7058823529411765,1271.0,29.0,1.0,830600.0,26864.0,2.0,352.0,2.0,1.0,352.0,3900,,0.7352941176470589,68200.0,1357.0,334.0
2023-09-25,Dior Saddle Bag,,,,0.6470588235294118,55108.0,645.0,1.0,830600.0,,,352.0,,,,3900,,0.7058823529411765,830600.0,1271.0,352.0
2023-10-02,Dior Saddle Bag,,,,0.6470588235294118,55108.0,,,39300.0,161.0,1.0,352.0,,,,3900,,0.6470588235294118,830600.0,55108.0,352.0
2023-10-16,Dior Saddle Bag,,,,0.6470588235294118,285.0,5.0,2.0,39300.0,,,352.0,,,,3900,,0.6470588235294118,39300.0,55108.0,352.0
2023-10-30,Dior Saddle Bag,,,,0.7352941176470589,1504180.0,39201.0,3.0,72900.0,138.0,1.0,352.0,,,,3900,,0.6470588235294118,39300.0,285.0,352.0
2023-11-06,Dior Saddle Bag,,,,0.7352941176470589,176886.0,4616.0,1.0,72900.0,,,352.0,,,,3900,,0.7352941176470589,72900.0,1504180.0,352.0
2023-11-13,Dior Saddle Bag,,,,0.7352941176470589,1449.0,0.0,2.0,72900.0,,,352.0,,,,3900,,0.7352941176470589,72900.0,176886.0,352.0
2023-11-27,Dior Saddle Bag,,,,0.7647058823529411,1449.0,,,72900.0,,,352.0,,,,3900,,0.7352941176470589,72900.0,1449.0,352.0
2023-12-04,Dior Saddle Bag,,,,0.7647058823529411,222.0,3.0,1.0,830300.0,2855.0,1.0,352.0,,,,3900,,0.7647058823529411,72900.0,1449.0,352.0
2023-12-18,Dior Saddle Bag,,,,0.7647058823529411,222.0,,,31200.0,136.0,2.0,352.0,,,,3900,,0.7647058823529411,830300.0,222.0,352.0
2023-12-25,Dior Saddle Bag,,,,0.7647058823529411,347012.0,9224.0,2.0,31200.0,,,352.0,,,,3900,,0.7647058823529411,31200.0,222.0,352.0
2024-01-01,Dior Saddle Bag,,,,0.6764705882352942,347012.0,,,31200.0,,,352.0,,,,3900,,0.7647058823529411,31200.0,347012.0,352.0
2024-01-15,Dior Saddle Bag,,,,0.6764705882352942,272034.0,6041.0,3.0,86500.0,1347.0,1.0,352.0,,,,3900,,0.6764705882352942,31200.0,347012.0,352.0
2024-01-22,Dior Saddle Bag,,,,0.6764705882352942,129688.0,1466.0,2.0,86500.0,,,352.0,,,,3900,,0.6764705882352942,86500.0,272034.0,352.0
2024-01-29,Dior Saddle Bag,,,,0.7058823529411765,129688.0,,,86500.0,,,352.0,,,,3900,,0.6764705882352942,86500.0,129688.0,352.0
2024-02-05,Dior Saddle Bag,,,,0.7058823529411765,711.0,6.0,1.0,86500.0,,,352.0,,,,3900,,0.7058823529411765,86500.0,129688.0,352.0
2024-02-12,Dior Saddle Bag,,,,0.7058823529411765,6733.0,64.0,2.0,86500.0,,,352.0,,,,3900,,0.7058823529411765,86500.0,711.0,352.0
2024-02-26,Dior Saddle Bag,,,,0.6764705882352942,13944.0,199.0,2.0,30600.0,178.0,1.0,352.0,,,,3900,,0.7058823529411765,86500.0,6733.0,352.0
2024-03-11,Dior Saddle Bag,,,,0.6764705882352942,13831.0,259.0,2.0,30600.0,,,352.0,,,,3900,,0.6764705882352942,30600.0,13944.0,352.0
2024-03-18,Dior Saddle Bag,,,,0.6764705882352942,133297.0,3705.0,2.0,30600.0,,,352.0,,,,3900,,0.6764705882352942,30600.0,13831.0,352.0
2024-04-01,Dior Saddle Bag,,,,0.6764705882352942,191.0,7.0,2.0,204900.0,1621.0,1.0,352.0,,,,3900,,0.6764705882352942,30600.0,133297.0,352.0
2024-04-22,Dior Saddle Bag,,,,0.6764705882352942,86930.0,1765.0,3.0,204900.0,,,352.0,,,,3900,,0.6764705882352942,204900.0,191.0,352.0
2024-04-29,Dior Saddle Bag,,,,0.7352941176470589,5427.0,204.0,2.0,204900.0,,,352.0,,,,3900,,0.6764705882352942,204900.0,86930.0,352.0
2024-05-06,Dior Saddle Bag,,,,0.7352941176470589,26321.0,259.0,3.0,204900.0,,,352.0,,,,3900,,0.7352941176470589,204900.0,5427.0,352.0
2024-05-13,Dior Saddle Bag,,,,0.7352941176470589,26321.0,,,174600.0,2182.0,2.0,352.0,,,,3900,,0.7352941176470589,204900.0,26321.0,352.0
2024-05-20,Dior Saddle Bag,,,,0.7352941176470589,21858.0,976.0,2.0,117200.0,3617.0,1.0,352.0,,,,3900,,0.7352941176470589,174600.0,26321.0,352.0
2024-05-27,Dior Saddle Bag,,,,0.7647058823529411,21858.0,,,117200.0,,,352.0,,,,3900,,0.7352941176470589,117200.0,21858.0,352.0
2024-06-03,Dior Saddle Bag,,,,0.7647058823529411,10891.0,55.0,2.0,23300.0,275.0,1.0,352.0,,,,3900,,0.7647058823529411,117200.0,21858.0,352.0
2024-06-10,Dior Saddle Bag,,,,0.7647058823529411,10891.0,,,53700.0,486.0,1.0,352.0,,,,3900,,0.7647058823529411,23300.0,10891.0,352.0
2024-06-17,Dior Saddle Bag,,,,0.7647058823529411,10891.0,,,32800.0,371.0,1.0,352.0,,,,3900,,0.7647058823529411,53700.0,10891.0,352.0
2024-06-24,Dior Saddle Bag,,,,0.7647058823529411,9142.0,108.0,1.0,32800.0,,,352.0,,,,3900,,0.7647058823529411,32800.0,10891.0,352.0
2024-07-01,Dior Saddle Bag,,,,0.7058823529411765,9142.0,,,32200.0,880.0,1.0,352.0,,,,3900,,0.7647058823529411,32800.0,9142.0,352.0
2024-07-08,Dior Saddle Bag,,,,0.7058823529411765,1869.0,38.0,1.0,32200.0,,,352.0,,,,3900,,0.7058823529411765,32200.0,9142.0,352.0
2024-07-29,Dior Saddle Bag,,,,0.8235294117647058,2833.0,101.0,1.0,32200.0,,,564.0,75.0,1.0,564.0,3900,,0.7058823529411765,32200.0,1869.0,352.0
2024-08-05,Dior Saddle Bag,,,,0.8235294117647058,22054.0,671.0,1.0,1217900.0,9848.0,3.0,564.0,,,,3900,,0.8235294117647058,32200.0,2833.0,564.0
2024-08-12,Dior Saddle Bag,,,,0.8235294117647058,22054.0,,,1217900.0,,,726.0,129.0,1.0,726.0,3900,,0.8235294117647058,1217900.0,22054.0,564.0
2024-08-19,Dior Saddle Bag,,,,0.8235294117647058,603.0,14.0,1.0,1217900.0,,,726.0,,,,3900,,0.8235294117647058,1217900.0,22054.0,726.0
2024-08-26,Dior Saddle Bag,,,,0.7352941176470589,603.0,,,9833.0,668.0,1.0,726.0,,,,3900,,0.8235294117647058,1217900.0,603.0,726.0
2024-09-02,Dior Saddle Bag,,,,0.7352941176470589,198478.0,2235.0,2.0,9833.0,,,726.0,,,,3900,,0.7352941176470589,9833.0,603.0,726.0
2024-09-09,Dior Saddle Bag,,,,0.7352941176470589,71206.0,3838.0,2.0,9833.0,,,726.0,,,,3900,,0.7352941176470589,9833.0,198478.0,726.0
2024-09-16,Dior Saddle Bag,,,,0.7352941176470589,106.0,1.0,1.0,9833.0,,,726.0,,,,3900,,0.7352941176470589,9833.0,71206.0,726.0
2024-09-23,Dior Saddle Bag,,,,0.7352941176470589,1693275.0,97607.0,4.0,9833.0,,,726.0,,,,3900,,0.7352941176470589,9833.0,106.0,726.0
2024-09-30,Dior Saddle Bag,,,,0.7058823529411765,38.0,2.0,1.0,9833.0,,,726.0,,,,3900,,0.7352941176470589,9833.0,1693275.0,726.0
2024-10-07,Dior Saddle Bag,,,,0.7058823529411765,2394.0,86.0,1.0,9833.0,,,726.0,,,,3900,,0.7058823529411765,9833.0,38.0,726.0
2024-10-14,Dior Saddle Bag,,,,0.7058823529411765,2510.0,21.0,3.0,9833.0,,,726.0,,,,3900,,0.7058823529411765,9833.0,2394.0,726.0
2024-10-28,Dior Saddle Bag,,,,0.7352941176470589,149856.0,5216.0,2.0,9833.0,,,726.0,,,,3900,,0.7058823529411765,9833.0,2510.0,726.0
2024-11-04,Dior Saddle Bag,,,,0.7352941176470589,8538.0,143.0,2.0,9833.0,,,726.0,,,,3900,,0.7352941176470589,9833.0,149856.0,726.0
2024-11-11,Dior Saddle Bag,,,,0.7352941176470589,859.0,29.0,1.0,9833.0,,,726.0,,,,3900,,0.7352941176470589,9833.0,8538.0,726.0
2024-11-18,Dior Saddle Bag,,,,0.7352941176470589,6668.0,186.0,1.0,9833.0,,,726.0,,,,3900,,0.7352941176470589,9833.0,859.0,726.0
2024-11-25,Dior Saddle Bag,,,,0.9411764705882352,6668.0,,,9833.0,,,726.0,,,,3900,,0.7352941176470589,9833.0,6668.0,726.0
2024-12-02,Dior Saddle Bag,,,,0.9411764705882352,458.0,5.0,1.0,9833.0,,,726.0,,,,3900,,0.9411764705882352,9833.0,6668.0,726.0
2024-12-16,Dior Saddle Bag,,,,0.9411764705882352,921.0,32.0,1.0,149300.0,1047.0,1.0,726.0,,,,3900,,0.9411764705882352,9833.0,458.0,726.0
2024-12-23,Dior Saddle Bag,,,,0.9411764705882352,1312252.0,104261.0,1.0,149300.0,,,726.0,,,,3900,,0.9411764705882352,149300.0,921.0,726.0
2024-12-30,Dior Saddle Bag,,,,0.7941176470588235,1312252.0,,,100800.0,4652.0,2.0,726.0,,,,3900,,0.9411764705882352,149300.0,1312252.0,726.0
2025-01-13,Dior Saddle Bag,,,,0.7941176470588235,6134.0,47.0,1.0,100800.0,,,726.0,,,,3900,,0.7941176470588235,100800.0,1312252.0,726.0
2025-01-20,Dior Saddle Bag,,,,0.7941176470588235,17552.0,129.0,1.0,100800.0,,,726.0,,,,3900,,0.7941176470588235,100800.0,6134.0,726.0
2025-01-27,Dior Saddle Bag,,,,0.7941176470588235,17552.0,,,100800.0,,,726.0,,,,3900,,0.7941176470588235,100800.0,17552.0,726.0
2025-02-03,Dior Saddle Bag,,,,0.7941176470588235,11777.0,320.0,2.0,100800.0,,,726.0,,,,3900,,0.7941176470588235,100800.0,17552.0,726.0
2025-02-10,Dior Saddle Bag,,,,0.7941176470588235,3447.0,18.0,1.0,100800.0,,,726.0,,,,3900,,0.7941176470588235,100800.0,11777.0,726.0
2025-02-17,Dior Saddle Bag,,,,0.7941176470588235,3155.0,43.0,2.0,100800.0,,,726.0,,,,3900,,0.7941176470588235,100800.0,3447.0,726.0
2025-02-24,Dior Saddle Bag,,,,0.7352941176470589,17419.0,107.0,2.0,100800.0,,,726.0,,,,3900,,0.7941176470588235,100800.0,3155.0,726.0
2025-03-03,Dior Saddle Bag,,,,0.7352941176470589,2924.0,23.0,1.0,215500.0,5515.0,1.0,726.0,,,,3900,,0.7352941176470589,100800.0,17419.0,726.0
2025-03-10,Dior Saddle Bag,,,,0.7352941176470589,792592.0,3267.0,2.0,215500.0,,,726.0,,,,3900,,0.7352941176470589,215500.0,2924.0,726.0
2025-03-17,Dior Saddle Bag,,,,0.7352941176470589,24224.0,249.0,4.0,215500.0,,,726.0,,,,3900,,0.7352941176470589,215500.0,792592.0,726.0
2025-03-31,Dior Saddle Bag,,,,0.7647058823529411,27728.0,96.0,1.0,215500.0,,,726.0,,,,3900,,0.7352941176470589,215500.0,24224.0,726.0
2025-04-07,Dior Saddle Bag,,,,0.7647058823529411,39397.0,317.0,4.0,215500.0,,,726.0,,,,3900,,0.7647058823529411,215500.0,27728.0,726.0
2025-04-14,Dior Saddle Bag,,,,0.7647058823529411,72289.0,623.0,2.0,215500.0,,,726.0,,,,3900,,0.7647058823529411,215500.0,39397.0,726.0
2025-04-21,Dior Saddle Bag,,,,0.7647058823529411,1970.0,117.0,1.0,113500.0,2714.0,3.0,726.0,,,,3900,,0.7647058823529411,215500.0,72289.0,726.0
2025-04-28,Dior Saddle Bag,,,,0.7647058823529411,5867.0,80.0,3.0,113500.0,,,726.0,,,,3900,,0.7647058823529411,113500.0,1970.0,726.0
2025-05-05,Dior Saddle Bag,,,,0.7647058823529411,488.0,3.0,1.0,113500.0,,,726.0,,,,3900,,0.7647058823529411,113500.0,5867.0,726.0
2025-05-19,Dior Saddle Bag,,,,0.7647058823529411,2556.0,23.0,3.0,113500.0,,,726.0,,,,3900,,0.7647058823529411,113500.0,488.0,726.0
2025-05-26,Dior Saddle Bag,,,,0.7647058823529411,2556.0,,,61800.0,2331.0,1.0,726.0,,,,3900,,0.7647058823529411,113500.0,2556.0,726.0
2025-06-09,Dior Saddle Bag,,,,0.7647058823529411,5062.0,77.0,4.0,57100.0,2048.0,1.0,726.0,,,,3900,,0.7647058823529411,61800.0,2556.0,726.0
2025-06-16,Dior Saddle Bag,,,,0.7647058823529411,27325.0,179.0,1.0,1185.0,24.0,1.0,726.0,,,,3900,,0.7647058823529411,57100.0,5062.0,726.0
2025-06-30,Dior Saddle Bag,,,,0.7941176470588235,27325.0,,,34200.0,214.0,1.0,726.0,,,,3900,,0.7647058823529411,1185.0,27325.0,726.0
2025-07-07,Dior Saddle Bag,,,,0.7941176470588235,28818.0,340.0,3.0,34200.0,,,726.0,,,,3900,,0.7941176470588235,34200.0,27325.0,726.0
2025-07-14,Dior Saddle Bag,,,,0.7941176470588235,8915.0,80.0,4.0,34200.0,,,726.0,,,,3900,,0.7941176470588235,34200.0,28818.0,726.0
2025-07-21,Dior Saddle Bag,,,,0.7941176470588235,10326.0,125.0,1.0,376400.0,17666.0,2.0,726.0,,,,3900,,0.7941176470588235,34200.0,8915.0,726.0
2025-07-28,Dior Saddle Bag,,,,0.8823529411764706,211.0,1.0,1.0,376400.0,,,726.0,,,,3900,,0.7941176470588235,376400.0,10326.0,726.0
2025-08-04,Dior Saddle Bag,,,,0.8823529411764706,1344.0,16.0,1.0,119500.0,134.0,1.0,726.0,,,,3900,,0.8823529411764706,376400.0,211.0,726.0
2025-08-11,Dior Saddle Bag,,,,0.8823529411764706,1344.0,,,3800000.0,529900.0,1.0,726.0,,,,3900,,0.8823529411764706,119500.0,1344.0,726.0
2025-08-25,Dior Saddle Bag,,,,0.8823529411764706,4491.0,109.0,3.0,3800000.0,,,726.0,,,,3900,,0.8823529411764706,3800000.0,1344.0,726.0
2025-09-01,Dior Saddle Bag,,,,0.6764705882352942,193.0,3.0,1.0,3800000.0,,,726.0,,,,3900,,0.8823529411764706,3800000.0,4491.0,726.0
2025-09-08,Dior Saddle Bag,,,,0.6764705882352942,541822.0,6946.0,3.0,3800000.0,,,726.0,,,,3900,,0.6764705882352942,3800000.0,193.0,726.0
2025-09-22,Dior Saddle Bag,,,,0.6764705882352942,183.0,10.0,1.0,3800000.0,,,726.0,,,,3900,,0.6764705882352942,3800000.0,541822.0,726.0
2025-09-29,Dior Saddle Bag,,,,0.7058823529411765,1944858.0,48175.0,9.0,13700.0,204.0,1.0,726.0,,,,3900,,0.6764705882352942,3800000.0,183.0,726.0
2025-10-06,Dior Saddle Bag,,,,0.7058823529411765,48812.0,1058.0,4.0,13700.0,,,726.0,,,,3900,,0.7058823529411765,13700.0,1944858.0,726.0
2025-10-13,Dior Saddle Bag,879.37,879.37,1.0,0.7058823529411765,814.0,376.0,1.0,13700.0,,,726.0,,,,3900,-0.7745205128205128,0.7058823529411765,13700.0,48812.0,726.0
2025-10-20,Dior Saddle Bag,,,,0.7058823529411765,54138.0,2003.0,5.0,191800.0,632.0,1.0,726.0,,,,3900,,0.7058823529411765,13700.0,814.0,726.0
2025-10-27,Dior Saddle Bag,,,,0.6764705882352942,5545.0,281.0,2.0,191800.0,,,726.0,,,,3900,,0.7058823529411765,191800.0,54138.0,726.0
2025-11-03,Dior Saddle Bag,,,,0.6764705882352942,612.0,16.0,1.0,15429.0,962.0,2.0,726.0,,,,3900,,0.6764705882352942,191800.0,5545.0,726.0
2025-11-24,Dior Saddle Bag,2212.8558666666668,1760.0,75.0,0.6764705882352942,18110.0,838.0,2.0,143600.0,2404.0,2.0,726.0,,,,3900,-0.4326010598290598,0.6764705882352942,15429.0,612.0,726.0
2025-12-01,Dior Saddle Bag,1848.090909090909,1650.0,11.0,0.7941176470588235,18110.0,,,143600.0,,,726.0,,,,3900,-0.5261305361305362,0.6764705882352942,143600.0,18110.0,726.0
2025-12-08,Dior Saddle Bag,1880.6447826086958,1550.0,23.0,0.7941176470588235,18110.0,,,143600.0,,,726.0,,,,3900,-0.5177833890746933,0.7941176470588235,143600.0,18110.0,726.0
2025-12-15,Dior Saddle Bag,1507.7427777777777,1250.0,18.0,0.7941176470588235,517.0,26.0,1.0,143600.0,,,726.0,,,,3900,-0.6133992877492879,0.7941176470588235,143600.0,18110.0,726.0
2025-12-22,Dior Saddle Bag,1949.67,1990.0,17.0,0.7941176470588235,18598.0,767.0,1.0,366800.0,40367.0,3.0,-1.0,5.0,1.0,-1.0,3900,-0.5000846153846153,0.7941176470588235,143600.0,517.0,726.0
2025-12-29,Dior Saddle Bag,1515.1846666666668,1300.0,15.0,0.7941176470588235,7734.0,286.0,1.0,366800.0,,,83047.0,578.0,2.0,41523.5,3900,-0.611491111111111,0.7941176470588235,366800.0,18598.0,-1.0
2026-01-05,Dior Saddle Bag,2073.6042857142857,2102.285,14.0,0.7941176470588235,9555.0,316.0,2.0,265840.0,39480.0,4.0,83047.0,,,,3900,-0.4683065934065934,0.7941176470588235,366800.0,7734.0,83047.0
2026-01-12,Dior Saddle Bag,1868.62,1641.935,16.0,0.7941176470588235,636.0,7.0,1.0,265840.0,,,5848.0,45.0,1.0,5848.0,3900,-0.5208666666666667,0.7941176470588235,265840.0,9555.0,83047.0
2026-01-19,Dior Saddle Bag,1936.395,1896.5,20.0,0.7941176470588235,636.0,,,2075.0,70.0,1.0,5848.0,,,,3900,-0.5034884615384615,0.7941176470588235,265840.0,636.0,5848.0
2026-01-26,Dior Saddle Bag,1664.1835294117645,1789.62,17.0,0.6470588235294118,636.0,,,139600.0,1234.0,1.0,895.0,8.0,2.0,447.5,3900,-0.573286274509804,0.7941176470588235,2075.0,636.0,5848.0
2026-02-02,Dior Saddle Bag,2353.286,2662.0,10.0,0.6470588235294118,636.0,,,1163.0,4.0,1.0,1110.0,44.0,1.0,1110.0,3900,-0.3965933333333333,0.6470588235294118,139600.0,636.0,895.0
2026-02-09,Dior Saddle Bag,2290.5266666666666,1949.995,12.0,0.6470588235294118,636.0,,,2389.0,144.0,2.0,1110.0,,,,3900,-0.4126854700854701,0.6470588235294118,1163.0,636.0,1110.0
2026-02-16,Dior Saddle Bag,1704.2386363636363,1199.5,22.0,0.6470588235294118,636.0,,,209920.0,17009.0,5.0,34149.0,171.0,2.0,17074.5,3900,-0.5630157342657344,0.6470588235294118,2389.0,636.0,1110.0
2026-02-23,Dior Saddle Bag,1347.5,1347.5,2.0,0.6470588235294118,14127.0,1463.0,3.0,44529.0,4137.0,13.0,351.0,1.0,9.0,39.0,3900,-0.6544871794871795,0.6470588235294118,209920.0,636.0,34149.0
2026-03-02,Dior Saddle Bag,,,,0.6470588235294118,14127.0,,,264.0,8.0,1.0,177.0,11.0,18.0,9.833333333333334,3900,,0.6470588235294118,44529.0,14127.0,351.0
2023-01-16,Hermes Birkin,,,,0.6470588235294118,1118.0,26.0,1.0,49900.0,409.0,1.0,712.0,,,,15000,,0.661764705882353,221600.0,14797.5,712.0
2023-01-30,Hermes Birkin,,,,1.5,1118.0,,,49900.0,,,712.0,,,,15000,,0.661764705882353,49900.0,1118.0,712.0
2023-02-20,Hermes Birkin,,,,1.5,1118.0,,,115800.0,2952.0,1.0,100.0,16.0,1.0,100.0,15000,,1.5,49900.0,1118.0,712.0
2023-02-27,Hermes Birkin,,,,1.4411764705882353,1118.0,,,115800.0,,,100.0,,,,15000,,1.5,115800.0,1118.0,100.0
2023-03-06,Hermes Birkin,,,,1.4411764705882353,23371.0,468.0,1.0,115800.0,,,100.0,,,,15000,,1.4411764705882353,115800.0,1118.0,100.0
2023-03-13,Hermes Birkin,,,,1.4411764705882353,23371.0,,,2052300.0,92496.0,3.0,100.0,,,,15000,,1.4411764705882353,115800.0,23371.0,100.0
2023-03-20,Hermes Birkin,,,,1.4411764705882353,3201.0,40.0,1.0,2052300.0,,,100.0,,,,15000,,1.4411764705882353,2052300.0,23371.0,100.0
2023-03-27,Hermes Birkin,,,,1.3235294117647058,8268.0,119.0,1.0,3017200.0,42573.0,2.0,100.0,,,,15000,,1.4411764705882353,2052300.0,3201.0,100.0
2023-04-03,Hermes Birkin,,,,1.3235294117647058,957920.0,26283.0,1.0,3017200.0,,,100.0,,,,15000,,1.3235294117647058,3017200.0,8268.0,100.0
2023-04-10,Hermes Birkin,,,,1.3235294117647058,957920.0,,,9112500.0,480395.0,2.0,100.0,,,,15000,,1.3235294117647058,3017200.0,957920.0,100.0
2023-05-01,Hermes Birkin,,,,1.2058823529411764,957920.0,,,54100000.0,3858600.0,3.0,100.0,,,,15000,,1.3235294117647058,9112500.0,957920.0,100.0
2023-05-08,Hermes Birkin,,,,1.2058823529411764,91625.0,3655.0,2.0,54100000.0,,,100.0,,,,15000,,1.2058823529411764,54100000.0,957920.0,100.0
2023-05-15,Hermes Birkin,,,,1.2058823529411764,5100.0,77.0,1.0,414100.0,20900.0,1.0,100.0,,,,15000,,1.2058823529411764,54100000.0,91625.0,100.0
2023-05-29,Hermes Birkin,,,,1.3235294117647058,5100.0,,,414100.0,,,100.0,,,,15000,,1.2058823529411764,414100.0,5100.0,100.0
2023-06-05,Hermes Birkin,,,,1.3235294117647058,5100.0,,,216900.0,1718.0,1.0,100.0,,,,15000,,1.3235294117647058,414100.0,5100.0,100.0
2023-06-12,Hermes Birkin,,,,1.3235294117647058,11134.0,196.0,1.0,948500.0,17000.0,1.0,100.0,,,,15000,,1.3235294117647058,216900.0,5100.0,100.0
2023-06-19,Hermes Birkin,,,,1.3235294117647058,1390.0,13.0,1.0,18500.0,308.0,1.0,100.0,,,,15000,,1.3235294117647058,948500.0,11134.0,100.0
2023-06-26,Hermes Birkin,,,,2.823529411764706,4000.0,72.0,1.0,2800000.0,255200.0,2.0,100.0,,,,15000,,1.3235294117647058,18500.0,1390.0,100.0
2023-07-03,Hermes Birkin,,,,2.823529411764706,122616.0,2325.0,1.0,2800000.0,,,100.0,,,,15000,,2.823529411764706,2800000.0,4000.0,100.0
2023-07-10,Hermes Birkin,,,,2.823529411764706,46400.0,541.0,1.0,2800000.0,,,100.0,,,,15000,,2.823529411764706,2800000.0,122616.0,100.0
2023-07-24,Hermes Birkin,,,,2.823529411764706,16345.0,192.0,2.0,2800000.0,,,100.0,,,,15000,,2.823529411764706,2800000.0,46400.0,100.0
2023-07-31,Hermes Birkin,,,,1.7941176470588236,16345.0,,,2800000.0,,,100.0,,,,15000,,2.823529411764706,2800000.0,16345.0,100.0
2023-08-07,Hermes Birkin,,,,1.7941176470588236,1263466.0,25967.0,1.0,991300.0,37700.0,2.0,100.0,,,,15000,,1.7941176470588236,2800000.0,16345.0,100.0
2023-08-14,Hermes Birkin,,,,1.7941176470588236,1263466.0,,,113400.0,1681.0,1.0,100.0,,,,15000,,1.7941176470588236,991300.0,1263466.0,100.0
2023-08-28,Hermes Birkin,,,,1.6470588235294117,1263466.0,,,113400.0,,,100.0,,,,15000,,1.7941176470588236,113400.0,1263466.0,100.0
2023-09-04,Hermes Birkin,,,,1.6470588235294117,1263466.0,,,3329000.0,102900.0,4.0,100.0,,,,15000,,1.6470588235294117,113400.0,1263466.0,100.0
2023-09-18,Hermes Birkin,,,,1.6470588235294117,14951.0,0.0,1.0,1706300.0,97622.0,3.0,100.0,,,,15000,,1.6470588235294117,3329000.0,1263466.0,100.0
2023-09-25,Hermes Birkin,,,,1.5,108997.0,1877.0,1.0,1706300.0,,,100.0,,,,15000,,1.6470588235294117,1706300.0,14951.0,100.0
2023-10-02,Hermes Birkin,,,,1.5,204654.0,2424.0,1.0,1706300.0,,,100.0,,,,15000,,1.5,1706300.0,108997.0,100.0
2023-10-09,Hermes Birkin,,,,1.5,449380.0,5135.0,1.0,1706300.0,,,100.0,,,,15000,,1.5,1706300.0,204654.0,100.0
2023-10-16,Hermes Birkin,,,,1.5,2123217.0,24885.0,4.0,7700000.0,861500.0,1.0,100.0,,,,15000,,1.5,1706300.0,449380.0,100.0
2023-10-23,Hermes Birkin,,,,1.5,213709.0,2408.0,4.0,7700000.0,,,100.0,,,,15000,,1.5,7700000.0,2123217.0,100.0
